typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","598","PNG","Papua New Guinea","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","300","false","300","false","0","false",,"5245.461","5245.461","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","600","PRY","Paraguay","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","3","false","3","false","0","false",,"5109.986","5109.986","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","604","PER","Peru","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","1163","false","1163","false","0","false",,"103686.591","103686.591","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","608","PHL","Philippines","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","8695","false","0","false",,"1990084.353","1990084.353","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","616","POL","Poland","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","15670","false","15670","false","0","false",,"6520442.049","6520442.049","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","620","PRT","Portugal","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","28015","false","28015","false","0","false",,"12943277.091","12943277.091","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","634","QAT","Qatar","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","9922.334","true","0","false",,"6535427.162","6535427.162","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","642","ROU","Romania","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","3393","false","3393","false","0","false",,"2040833.771","2040833.771","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","56322","false","0","false",,"36221827.1","36221827.1","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","652","BLM","Saint Barthélemy","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1214.451","true","0","false",,"1988182.103","1988182.103","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","670","VCT","Saint Vincent and the Grenadines","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","13","false","13","false","0","false",,"13125.409","13125.409","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","674","SMR","San Marino","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","136","false","136","false","0","false",,"54551.678","54551.678","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","682","SAU","Saudi Arabia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","88043","false","0","false",,"8871358.158","8871358.158","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","686","SEN","Senegal","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","976","false","976","false","0","false",,"35144.031","35144.031","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","688","SRB","Serbia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","619","false","0","false",,"43316.202","43316.202","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","690","SYC","Seychelles","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","3","false","3","false","0","false",,"1407.374","1407.374","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","699","IND","India","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","3896","false","3896","false","0","false",,"5671616.686","5671616.686","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","702","SGP","Singapore","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","236848","false","0","false",,"323452051.446","323452051.446","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","703","SVK","Slovakia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","7611","false","7611","false","0","false",,"2108127.945","2108127.945","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","704","VNM","Viet Nam","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","3280","false","3280","false","0","false",,"5789697.227","5789697.227","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","705","SVN","Slovenia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","472","false","472","false","0","false",,"97648.433","97648.433","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","710","ZAF","South Africa","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","5839","false","0","false",,"2972394.11","2972394.11","2","false","true",
